"Patch","Pred","Spp","PredSize","PreySize"
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",10,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",7,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",9,0
"AA8","Nucella_ostrina","Not_Feeding",18,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",11,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",11,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",10,0
"AA8","Nucella_ostrina","Not_Feeding",18,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",8,0
"AA8","Nucella_ostrina","Not_Feeding",11,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",10,0
"AA8","Nucella_ostrina","Not_Feeding",18,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",11,0
"AA8","Nucella_ostrina","Not_Feeding",8,0
"AA8","Nucella_ostrina","Not_Feeding",11,0
"AA8","Nucella_ostrina","Not_Feeding",11,0
"AA8","Nucella_ostrina","Not_Feeding",10,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",20,0
"AA8","Nucella_ostrina","Not_Feeding",10,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",18,0
"AA8","Nucella_ostrina","Not_Feeding",11,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",11,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",10,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",11,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",11,0
"AA8","Nucella_ostrina","Not_Feeding",11,0
"AA8","Nucella_ostrina","Not_Feeding",9,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",7,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",18,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",19,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",7,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",19,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",11,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",8,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",21,0
"AA8","Nucella_ostrina","Not_Feeding",10,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",11,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",10,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",18,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",20,0
"AA8","Nucella_ostrina","Not_Feeding",8,0
"AA8","Nucella_ostrina","Not_Feeding",21,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",10,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",11,0
"AA8","Nucella_ostrina","Not_Feeding",9,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",11,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",18,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",8,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",11,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",8,0
"AA8","Nucella_ostrina","Not_Feeding",7,0
"AA8","Nucella_ostrina","Not_Feeding",18,0
"AA8","Nucella_ostrina","Not_Feeding",11,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",10,0
"AA8","Nucella_ostrina","Not_Feeding",11,0
"AA8","Nucella_ostrina","Not_Feeding",19,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",11,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",10,0
"AA8","Nucella_ostrina","Not_Feeding",8,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",19,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",11,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",9,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",11,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",10,0
"AA8","Nucella_ostrina","Not_Feeding",19,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",18,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",19,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",9,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",18,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",10,0
"AA8","Nucella_ostrina","Not_Feeding",9,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",11,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",15,7
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",10,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",8,0
"AA8","Nucella_ostrina","Not_Feeding",10,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",18,0
"AA8","Nucella_ostrina","Not_Feeding",11,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",18,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",18,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",18,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",9,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",10,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",18,0
"AA8","Nucella_ostrina","Not_Feeding",10,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",18,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",9,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",10,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",10,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",9,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",11,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",18,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",19,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",9,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",8,0
"AA8","Nucella_ostrina","Not_Feeding",11,0
"AA8","Nucella_ostrina","Not_Feeding",9,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",10,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",11,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",19,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",10,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",20,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",11,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",9,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",11,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",20,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",9,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",10,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",9,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",10,0
"AA8","Nucella_ostrina","Not_Feeding",19,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",11,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",8,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",18,0
"AA8","Nucella_ostrina","Not_Feeding",11,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",12,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",10,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",9,0
"AA8","Nucella_ostrina","Not_Feeding",17,0
"AA8","Nucella_ostrina","Not_Feeding",13,0
"AA8","Nucella_ostrina","Not_Feeding",18,0
"AA8","Nucella_ostrina","Not_Feeding",16,0
"AA8","Nucella_ostrina","Not_Feeding",14,0
"AA8","Nucella_ostrina","Not_Feeding",15,0
"AA10","Nucella_ostrina","Balanus_glandula",15,2
"AA10","Nucella_ostrina","Balanus_glandula",12,1
"AA10","Nucella_ostrina","Balanus_glandula",7,1
"AA10","Nucella_ostrina","Balanus_glandula",13,2
"AA10","Nucella_ostrina","Balanus_glandula",9,1
"AA10","Nucella_ostrina","Balanus_glandula",18,2
"AA10","Nucella_ostrina","Balanus_glandula",10,2
"AA10","Nucella_ostrina","Balanus_glandula",17,2
"AA10","Nucella_ostrina","Balanus_glandula",13,2
"AA10","Nucella_ostrina","Balanus_glandula",18,2
"AA10","Nucella_ostrina","Balanus_glandula",14,2
"AA10","Nucella_ostrina","Balanus_glandula",17,2
"AA10","Nucella_ostrina","Balanus_glandula",15,2
"AA10","Nucella_ostrina","Balanus_glandula",14,2
"AA10","Nucella_ostrina","Balanus_glandula",11,1
"AA10","Nucella_ostrina","Balanus_glandula",12,1
"AA10","Nucella_ostrina","Balanus_glandula",14,1
"AA10","Nucella_ostrina","Balanus_glandula",14,1
"AA10","Nucella_ostrina","Balanus_glandula",14,2
"AA10","Nucella_ostrina","Balanus_glandula",14,2
"AA10","Nucella_ostrina","Balanus_glandula",13,1
"AA10","Nucella_ostrina","Balanus_glandula",16,2
"AA10","Nucella_ostrina","Balanus_glandula",14,3
"AA10","Nucella_ostrina","Balanus_glandula",14,1
"AA10","Nucella_ostrina","Balanus_glandula",14,2
"AA10","Nucella_ostrina","Balanus_glandula",12,2
"AA10","Nucella_ostrina","Balanus_glandula",13,1
"AA10","Nucella_ostrina","Balanus_glandula",17,3
"AA10","Nucella_ostrina","Balanus_glandula",11,1
"AA10","Nucella_ostrina","Balanus_glandula",12,2
"AA10","Nucella_ostrina","Balanus_glandula",10,2
"AA10","Nucella_ostrina","Balanus_glandula",14,3
"AA10","Nucella_ostrina","Balanus_glandula",13,2
"AA10","Nucella_ostrina","Balanus_glandula",12,1
"AA10","Nucella_ostrina","Balanus_glandula",12,2
"AA10","Nucella_ostrina","Balanus_glandula",14,2
"AA10","Nucella_ostrina","Balanus_glandula",16,2
"AA10","Nucella_ostrina","Balanus_glandula",15,2
"AA10","Nucella_ostrina","Balanus_glandula",12,2
"AA10","Nucella_ostrina","Balanus_glandula",11,1
"AA10","Nucella_ostrina","Balanus_glandula",14,2
"AA10","Nucella_ostrina","Balanus_glandula",14,2
"AA10","Nucella_ostrina","Balanus_glandula",14,2
"AA10","Nucella_ostrina","Balanus_glandula",16,2
"AA10","Nucella_ostrina","Balanus_glandula",17,3
"AA10","Nucella_ostrina","Balanus_glandula",20,2
"AA10","Nucella_ostrina","Balanus_glandula",19,2
"AA10","Nucella_ostrina","Balanus_glandula",10,1
"AA10","Nucella_ostrina","Semibalanus_cariosus",11,1
"AA10","Nucella_ostrina","Semibalanus_cariosus",14,1
