Year,Date,Site,DayNight,TideZone,Predator,PredSize,EstimatedPredSize,PossibleChaemoPred,Prey,PreySize,EstimatedPreySize,Drilling
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,8,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,9,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,6,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,7,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,6,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,16,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,15,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,6,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,8,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,6,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,9,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,16,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,15,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,9,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,9,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,16,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,9,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,8,1,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,1,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,16,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,9,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,8,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,7,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,15,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,16,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,9,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,9,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,7,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,15,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,15,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,15,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,15,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,6,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Xenostrobus pulex,5,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Epopella plicata,3,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Xenostrobus pulex,3,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Notoacmea Radialspokes,4,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Xenostrobus pulex,3,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Austrolittorina cincta,3,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Notoacmea Radialspokes,3,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Siphonaria australis,4,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,10,0,0,Notoacmea Radialspokes,3,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Xenostrobus pulex,5,1,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Chamaesipho columna,1,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Notoacmea Radialspokes,3,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Austrolittorina cincta,3,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Xenostrobus pulex,3,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Xenostrobus pulex,3,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Xenostrobus pulex,5,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Xenostrobus pulex,3,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Chamaesipho columna,1,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Xenostrobus pulex,3,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,9,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,16,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,15,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,15,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,15,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,9,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,9,1,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,9,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,8,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,9,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,9,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,8,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,1,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,15,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,8,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,6,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,16,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,1,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,9,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,15,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,8,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,17,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,15,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,15,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,16,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,10,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,12,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,11,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Not Feeding,0,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,13,0,0,Chamaesipho columna,1,0,0
2007,17/02/2007,JacksonHead,Day,High,Haustrum scobina,14,0,0,Chamaesipho columna,2,0,0
