published_data.originalid,published_data.originaltraitname,published_data.originaltraitdef,published_data.standardisedtraitname,published_data.standardisedtraitdef,published_data.originaltraitvalue,published_data.originaltraitunit,published_data.originalerrorpos,published_data.originalerrorneg,published_data.originalerrorunit,published_data.standardisedtraitvalue,published_data.standardisedtraitunit,published_data.standardisederrorpos,published_data.standardisederrorneg,published_data.standardisederrorunit,published_data.replicates,published_data.habitat,published_data.labfield,published_data.arenavalue,published_data.arenaunit,published_data.arenavaluesi,published_data.arenaunitsi,published_data.ambienttemp,published_data.ambienttempmethod,published_data.ambienttempunit,published_data.ambientlight,published_data.ambientlightunit,published_data.secondstressor,published_data.secondstressordef,published_data.secondstressorvalue,published_data.secondstressorunit,published_data.timestart,published_data.timeend,published_data.totalobstimevalue,published_data.totalobstimeunit,published_data.totalobstimevaluesi,published_data.totalobstimeunitsi,published_data.totalobstimenotes,published_data.resrepvalue,published_data.resrepunit,published_data.resrepvaluesi,published_data.resrepunitsi,published_data.locationtext,published_data.locationtype,published_data.originallocationdate,published_data.locationdate,published_data.locationdateprecision,published_data.coordinatetype,published_data.latitude,published_data.longitude,published_data.interactor1,published_data.interactor1common,published_data.interactor1wholepart,published_data.interactor1wholeparttype,published_data.interactor1number,published_data.interactor1kingdom,published_data.interactor1phylum,published_data.interactor1class,published_data.interactor1order,published_data.interactor1family,published_data.interactor1genus,published_data.interactor1species,published_data.interactor1stage,published_data.interactor1temp,published_data.interactor1tempunit,published_data.interactor1tempmethod,published_data.interactor1growthtemp,published_data.interactor1growthtempunit,published_data.interactor1growthdur,published_data.interactor1growthdurunit,published_data.interactor1growthtype,published_data.interactor1acc,published_data.interactor1acctemp,published_data.interactor1acctempnotes,published_data.interactor1acctime,published_data.interactor1acctimenotes,published_data.interactor1acctimeunit,published_data.interactor1origtemp,published_data.interactor1origtempnotes,published_data.interactor1origtime,published_data.interactor1origtimenotes,published_data.interactor1origtimeunit,published_data.interactor1equilibtimevalue,published_data.interactor1equilibtimeunit,published_data.interactor1size,published_data.interactor1sizeunit,published_data.interactor1sizetype,published_data.interactor1sizesi,published_data.interactor1sizeunitsi,published_data.interactor1denvalue,published_data.interactor1denunit,published_data.interactor1dentypesi,published_data.interactor1denvaluesi,published_data.interactor1denunitsi,published_data.interactor1massvaluesi,published_data.interactor1massunitsi,published_data.interactor2,published_data.interactor2common,published_data.interactor2kingdom,published_data.interactor2phylum,published_data.interactor2class,published_data.interactor2order,published_data.interactor2family,published_data.interactor2genus,published_data.interactor2species,published_data.interactor2stage,published_data.interactor2temp,published_data.interactor2tempunit,published_data.interactor2tempmethod,published_data.interactor2growthtemp,published_data.interactor2growthtempunit,published_data.interactor2growthdur,published_data.interactor2growthdurunit,published_data.interactor2growthtype,published_data.interactor2acc,published_data.interactor2acctemp,published_data.interactor2acctempnotes,published_data.interactor2acctime,published_data.interactor2acctimenotes,published_data.interactor2acctimeunit,published_data.interactor2origtemp,published_data.interactor2origtempnotes,published_data.interactor2origtime,published_data.interactor2origtimenotes,published_data.interactor2origtimeunit,published_data.interactor2equilibtimevalue,published_data.interactor2equilibtimeunit,published_data.interactor2size,published_data.interactor2sizeunit,published_data.interactor2sizetype,published_data.interactor2sizesi,published_data.interactor2sizeunitsi,published_data.interactor2denvalue,published_data.interactor2denunit,published_data.interactor2dentypesi,published_data.interactor2denvaluesi,published_data.interactor2denunitsi,published_data.interactor2massvaluesi,published_data.interactor2massunitsi,published_data.physicalprocess,published_data.physicalprocess_1,published_data.physicalprocess_2,published_data.figuretable,published_data.citation,published_data.doi,published_data.submittedby,published_data.contributoremail,published_data.notes
MTD379,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,45.74743,centimeter / (1 individual * 1 second),,,,0.4574743,meter / (individual * second),,,,1,terrestrial,lab,2.44,metre,2.44,metre,,direct,,,,,,,,,,,not stated,,,,,not stated,,,missing,,,,0,,,,Homo sapiens,human,,,,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,sapiens,adult,37,celsius,inferred (endotherm),,,,,,,,,,,,,,,,,,,,,,80,kilogram,1,individual per arena (1),individual,0.4098360656,meter,80,kilogram (wet body mass),Thamnophis sirtalis,common garter snake,Metazoa,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,sirtalis,adult,26.0395,celsius,direct,,,,,,,27.5,25-30C,,,,,,,,,,,0.0333,kilogram,wet body mass (mean),0.0333,kilogram,1,individual per arena (1),individual,0.4098360656,meter,0.0333,kilogram (wet body mass),body velocity,body movement,body movement,Fig 3,"Heckrotte C. 1967. Relations of body-temperature, size, and crawling speed of the common garter snake, Thamnophis s. sirtalis. Copeia 1967(4), 759-763.",http://dx.doi.org/10.2307/1441886,Biotraits,null@null.invalid,
MTD379,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,76.22743,centimeter / (1 individual * 1 second),,,,0.7622743,meter / (individual * second),,,,1,terrestrial,lab,2.44,metre,2.44,metre,,direct,,,,,,,,,,,not stated,,,,,not stated,,,missing,,,,0,,,,Homo sapiens,human,,,,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,sapiens,adult,37,celsius,inferred (endotherm),,,,,,,,,,,,,,,,,,,,,,80,kilogram,1,individual per arena (1),individual,0.4098360656,meter,80,kilogram (wet body mass),Thamnophis sirtalis,common garter snake,Metazoa,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,sirtalis,adult,31.1608,celsius,direct,,,,,,,27.5,25-30C,,,,,,,,,,,0.0333,kilogram,wet body mass (mean),0.0333,kilogram,1,individual per arena (1),individual,0.4098360656,meter,0.0333,kilogram (wet body mass),body velocity,body movement,body movement,Fig 3,"Heckrotte C. 1967. Relations of body-temperature, size, and crawling speed of the common garter snake, Thamnophis s. sirtalis. Copeia 1967(4), 759-763.",http://dx.doi.org/10.2307/1441886,Biotraits,null@null.invalid,
MTD380,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,24.67356,centimeter / (1 individual * 1 second),,,,0.2467356,meter / (individual * second),,,,1,terrestrial,lab,2.44,metre,2.44,metre,,direct,,,,,,,,,,,not stated,,,,,not stated,,,missing,,,,0,,,,Homo sapiens,human,,,,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,sapiens,adult,37,celsius,inferred (endotherm),,,,,,,,,,,,,,,,,,,,,,80,kilogram,1,individual per arena (1),individual,0.4098360656,meter,80,kilogram (wet body mass),Thamnophis sirtalis,common garter snake,Metazoa,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,sirtalis,adult,15.4876,celsius,direct,,,,,,,27.5,25-30C,,,,,,,,,,,0.0333,kilogram,wet body mass (mean),0.0333,kilogram,1,individual per arena (1),individual,0.4098360656,meter,0.0333,kilogram (wet body mass),body velocity,body movement,body movement,Fig 3,"Heckrotte C. 1967. Relations of body-temperature, size, and crawling speed of the common garter snake, Thamnophis s. sirtalis. Copeia 1967(4), 759-763.",http://dx.doi.org/10.2307/1441886,Biotraits,null@null.invalid,
MTD380,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,32.01314,centimeter / (1 individual * 1 second),,,,0.3201314,meter / (individual * second),,,,1,terrestrial,lab,2.44,metre,2.44,metre,,direct,,,,,,,,,,,not stated,,,,,not stated,,,missing,,,,0,,,,Homo sapiens,human,,,,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,sapiens,adult,37,celsius,inferred (endotherm),,,,,,,,,,,,,,,,,,,,,,80,kilogram,1,individual per arena (1),individual,0.4098360656,meter,80,kilogram (wet body mass),Thamnophis sirtalis,common garter snake,Metazoa,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,sirtalis,adult,19.1403,celsius,direct,,,,,,,27.5,25-30C,,,,,,,,,,,0.0333,kilogram,wet body mass (mean),0.0333,kilogram,1,individual per arena (1),individual,0.4098360656,meter,0.0333,kilogram (wet body mass),body velocity,body movement,body movement,Fig 3,"Heckrotte C. 1967. Relations of body-temperature, size, and crawling speed of the common garter snake, Thamnophis s. sirtalis. Copeia 1967(4), 759-763.",http://dx.doi.org/10.2307/1441886,Biotraits,null@null.invalid,
MTD380,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,52.04765,centimeter / (1 individual * 1 second),,,,0.5204765,meter / (individual * second),,,,1,terrestrial,lab,2.44,metre,2.44,metre,,direct,,,,,,,,,,,not stated,,,,,not stated,,,missing,,,,0,,,,Homo sapiens,human,,,,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,sapiens,adult,37,celsius,inferred (endotherm),,,,,,,,,,,,,,,,,,,,,,80,kilogram,1,individual per arena (1),individual,0.4098360656,meter,80,kilogram (wet body mass),Thamnophis sirtalis,common garter snake,Metazoa,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,sirtalis,adult,24.0991,celsius,direct,,,,,,,27.5,25-30C,,,,,,,,,,,0.0333,kilogram,wet body mass (mean),0.0333,kilogram,1,individual per arena (1),individual,0.4098360656,meter,0.0333,kilogram (wet body mass),body velocity,body movement,body movement,Fig 3,"Heckrotte C. 1967. Relations of body-temperature, size, and crawling speed of the common garter snake, Thamnophis s. sirtalis. Copeia 1967(4), 759-763.",http://dx.doi.org/10.2307/1441886,Biotraits,null@null.invalid,
MTD380,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,52.0385,centimeter / (1 individual * 1 second),,,,0.520385,meter / (individual * second),,,,1,terrestrial,lab,2.44,metre,2.44,metre,,direct,,,,,,,,,,,not stated,,,,,not stated,,,missing,,,,0,,,,Homo sapiens,human,,,,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,sapiens,adult,37,celsius,inferred (endotherm),,,,,,,,,,,,,,,,,,,,,,80,kilogram,1,individual per arena (1),individual,0.4098360656,meter,80,kilogram (wet body mass),Thamnophis sirtalis,common garter snake,Metazoa,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,sirtalis,adult,25.7913,celsius,direct,,,,,,,27.5,25-30C,,,,,,,,,,,0.0333,kilogram,wet body mass (mean),0.0333,kilogram,1,individual per arena (1),individual,0.4098360656,meter,0.0333,kilogram (wet body mass),body velocity,body movement,body movement,Fig 3,"Heckrotte C. 1967. Relations of body-temperature, size, and crawling speed of the common garter snake, Thamnophis s. sirtalis. Copeia 1967(4), 759-763.",http://dx.doi.org/10.2307/1441886,Biotraits,null@null.invalid,
MTD380,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,76.23048,centimeter / (1 individual * 1 second),,,,0.7623048,meter / (individual * second),,,,1,terrestrial,lab,2.44,metre,2.44,metre,,direct,,,,,,,,,,,not stated,,,,,not stated,,,missing,,,,0,,,,Homo sapiens,human,,,,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,sapiens,adult,37,celsius,inferred (endotherm),,,,,,,,,,,,,,,,,,,,,,80,kilogram,1,individual per arena (1),individual,0.4098360656,meter,80,kilogram (wet body mass),Thamnophis sirtalis,common garter snake,Metazoa,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,sirtalis,adult,30.6458,celsius,direct,,,,,,,27.5,25-30C,,,,,,,,,,,0.0333,kilogram,wet body mass (mean),0.0333,kilogram,1,individual per arena (1),individual,0.4098360656,meter,0.0333,kilogram (wet body mass),body velocity,body movement,body movement,Fig 3,"Heckrotte C. 1967. Relations of body-temperature, size, and crawling speed of the common garter snake, Thamnophis s. sirtalis. Copeia 1967(4), 759-763.",http://dx.doi.org/10.2307/1441886,Biotraits,null@null.invalid,
MTD381,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,23.00326,centimeter / (1 individual * 1 second),,,,0.2300326,meter / (individual * second),,,,1,terrestrial,lab,2.44,metre,2.44,metre,,direct,,,,,,,,,,,not stated,,,,,not stated,,,missing,,,,0,,,,Homo sapiens,human,,,,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,sapiens,adult,37,celsius,inferred (endotherm),,,,,,,,,,,,,,,,,,,,,,80,kilogram,1,individual per arena (1),individual,0.4098360656,meter,80,kilogram (wet body mass),Thamnophis sirtalis,common garter snake,Metazoa,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,sirtalis,adult,16.8095,celsius,direct,,,,,,,27.5,25-30C,,,,,,,,,,,0.0333,kilogram,wet body mass (mean),0.0333,kilogram,1,individual per arena (1),individual,0.4098360656,meter,0.0333,kilogram (wet body mass),body velocity,body movement,body movement,Fig 3,"Heckrotte C. 1967. Relations of body-temperature, size, and crawling speed of the common garter snake, Thamnophis s. sirtalis. Copeia 1967(4), 759-763.",http://dx.doi.org/10.2307/1441886,Biotraits,null@null.invalid,
MTD381,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,25.00884,centimeter / (1 individual * 1 second),,,,0.2500884,meter / (individual * second),,,,1,terrestrial,lab,2.44,metre,2.44,metre,,direct,,,,,,,,,,,not stated,,,,,not stated,,,missing,,,,0,,,,Homo sapiens,human,,,,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,sapiens,adult,37,celsius,inferred (endotherm),,,,,,,,,,,,,,,,,,,,,,80,kilogram,1,individual per arena (1),individual,0.4098360656,meter,80,kilogram (wet body mass),Thamnophis sirtalis,common garter snake,Metazoa,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,sirtalis,adult,19.2771,celsius,direct,,,,,,,27.5,25-30C,,,,,,,,,,,0.0333,kilogram,wet body mass (mean),0.0333,kilogram,1,individual per arena (1),individual,0.4098360656,meter,0.0333,kilogram (wet body mass),body velocity,body movement,body movement,Fig 3,"Heckrotte C. 1967. Relations of body-temperature, size, and crawling speed of the common garter snake, Thamnophis s. sirtalis. Copeia 1967(4), 759-763.",http://dx.doi.org/10.2307/1441886,Biotraits,null@null.invalid,
MTD381,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,43.37914,centimeter / (1 individual * 1 second),,,,0.4337914,meter / (individual * second),,,,1,terrestrial,lab,2.44,metre,2.44,metre,,direct,,,,,,,,,,,not stated,,,,,not stated,,,missing,,,,0,,,,Homo sapiens,human,,,,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,sapiens,adult,37,celsius,inferred (endotherm),,,,,,,,,,,,,,,,,,,,,,80,kilogram,1,individual per arena (1),individual,0.4098360656,meter,80,kilogram (wet body mass),Thamnophis sirtalis,common garter snake,Metazoa,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,sirtalis,adult,25.0428,celsius,direct,,,,,,,27.5,25-30C,,,,,,,,,,,0.0333,kilogram,wet body mass (mean),0.0333,kilogram,1,individual per arena (1),individual,0.4098360656,meter,0.0333,kilogram (wet body mass),body velocity,body movement,body movement,Fig 3,"Heckrotte C. 1967. Relations of body-temperature, size, and crawling speed of the common garter snake, Thamnophis s. sirtalis. Copeia 1967(4), 759-763.",http://dx.doi.org/10.2307/1441886,Biotraits,null@null.invalid,
MTD381,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,47.17085,centimeter / (1 individual * 1 second),,,,0.4717085,meter / (individual * second),,,,1,terrestrial,lab,2.44,metre,2.44,metre,,direct,,,,,,,,,,,not stated,,,,,not stated,,,missing,,,,0,,,,Homo sapiens,human,,,,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,sapiens,adult,37,celsius,inferred (endotherm),,,,,,,,,,,,,,,,,,,,,,80,kilogram,1,individual per arena (1),individual,0.4098360656,meter,80,kilogram (wet body mass),Thamnophis sirtalis,common garter snake,Metazoa,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,sirtalis,adult,26.3359,celsius,direct,,,,,,,27.5,25-30C,,,,,,,,,,,0.0333,kilogram,wet body mass (mean),0.0333,kilogram,1,individual per arena (1),individual,0.4098360656,meter,0.0333,kilogram (wet body mass),body velocity,body movement,body movement,Fig 3,"Heckrotte C. 1967. Relations of body-temperature, size, and crawling speed of the common garter snake, Thamnophis s. sirtalis. Copeia 1967(4), 759-763.",http://dx.doi.org/10.2307/1441886,Biotraits,null@null.invalid,
MTD381,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,43.11091,centimeter / (1 individual * 1 second),,,,0.4311091,meter / (individual * second),,,,1,terrestrial,lab,2.44,metre,2.44,metre,,direct,,,,,,,,,,,not stated,,,,,not stated,,,missing,,,,0,,,,Homo sapiens,human,,,,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,sapiens,adult,37,celsius,inferred (endotherm),,,,,,,,,,,,,,,,,,,,,,80,kilogram,1,individual per arena (1),individual,0.4098360656,meter,80,kilogram (wet body mass),Thamnophis sirtalis,common garter snake,Metazoa,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,sirtalis,adult,30.5604,celsius,direct,,,,,,,27.5,25-30C,,,,,,,,,,,0.0333,kilogram,wet body mass (mean),0.0333,kilogram,1,individual per arena (1),individual,0.4098360656,meter,0.0333,kilogram (wet body mass),body velocity,body movement,body movement,Fig 3,"Heckrotte C. 1967. Relations of body-temperature, size, and crawling speed of the common garter snake, Thamnophis s. sirtalis. Copeia 1967(4), 759-763.",http://dx.doi.org/10.2307/1441886,Biotraits,null@null.invalid,
MTD382,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,21.93341,centimeter / (1 individual * 1 second),,,,0.2193341,meter / (individual * second),,,,1,terrestrial,lab,2.44,metre,2.44,metre,,direct,,,,,,,,,,,not stated,,,,,not stated,,,missing,,,,0,,,,Homo sapiens,human,,,,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,sapiens,adult,37,celsius,inferred (endotherm),,,,,,,,,,,,,,,,,,,,,,80,kilogram,1,individual per arena (1),individual,0.4098360656,meter,80,kilogram (wet body mass),Thamnophis sirtalis,common garter snake,Metazoa,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,sirtalis,adult,17.0654,celsius,direct,,,,,,,27.5,25-30C,,,,,,,,,,,0.0333,kilogram,wet body mass (mean),0.0333,kilogram,1,individual per arena (1),individual,0.4098360656,meter,0.0333,kilogram (wet body mass),body velocity,body movement,body movement,Fig 3,"Heckrotte C. 1967. Relations of body-temperature, size, and crawling speed of the common garter snake, Thamnophis s. sirtalis. Copeia 1967(4), 759-763.",http://dx.doi.org/10.2307/1441886,Biotraits,null@null.invalid,
MTD382,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,31.41878,centimeter / (1 individual * 1 second),,,,0.3141878,meter / (individual * second),,,,1,terrestrial,lab,2.44,metre,2.44,metre,,direct,,,,,,,,,,,not stated,,,,,not stated,,,missing,,,,0,,,,Homo sapiens,human,,,,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,sapiens,adult,37,celsius,inferred (endotherm),,,,,,,,,,,,,,,,,,,,,,80,kilogram,1,individual per arena (1),individual,0.4098360656,meter,80,kilogram (wet body mass),Thamnophis sirtalis,common garter snake,Metazoa,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,sirtalis,adult,19.3233,celsius,direct,,,,,,,27.5,25-30C,,,,,,,,,,,0.0333,kilogram,wet body mass (mean),0.0333,kilogram,1,individual per arena (1),individual,0.4098360656,meter,0.0333,kilogram (wet body mass),body velocity,body movement,body movement,Fig 3,"Heckrotte C. 1967. Relations of body-temperature, size, and crawling speed of the common garter snake, Thamnophis s. sirtalis. Copeia 1967(4), 759-763.",http://dx.doi.org/10.2307/1441886,Biotraits,null@null.invalid,
MTD382,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,50.85893,centimeter / (1 individual * 1 second),,,,0.5085893,meter / (individual * second),,,,1,terrestrial,lab,2.44,metre,2.44,metre,,direct,,,,,,,,,,,not stated,,,,,not stated,,,missing,,,,0,,,,Homo sapiens,human,,,,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,sapiens,adult,37,celsius,inferred (endotherm),,,,,,,,,,,,,,,,,,,,,,80,kilogram,1,individual per arena (1),individual,0.4098360656,meter,80,kilogram (wet body mass),Thamnophis sirtalis,common garter snake,Metazoa,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,sirtalis,adult,24.5756,celsius,direct,,,,,,,27.5,25-30C,,,,,,,,,,,0.0333,kilogram,wet body mass (mean),0.0333,kilogram,1,individual per arena (1),individual,0.4098360656,meter,0.0333,kilogram (wet body mass),body velocity,body movement,body movement,Fig 3,"Heckrotte C. 1967. Relations of body-temperature, size, and crawling speed of the common garter snake, Thamnophis s. sirtalis. Copeia 1967(4), 759-763.",http://dx.doi.org/10.2307/1441886,Biotraits,null@null.invalid,
MTD382,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,55.35473,centimeter / (1 individual * 1 second),,,,0.5535473,meter / (individual * second),,,,1,terrestrial,lab,2.44,metre,2.44,metre,,direct,,,,,,,,,,,not stated,,,,,not stated,,,missing,,,,0,,,,Homo sapiens,human,,,,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,sapiens,adult,37,celsius,inferred (endotherm),,,,,,,,,,,,,,,,,,,,,,80,kilogram,1,individual per arena (1),individual,0.4098360656,meter,80,kilogram (wet body mass),Thamnophis sirtalis,common garter snake,Metazoa,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,sirtalis,adult,27.2308,celsius,direct,,,,,,,27.5,25-30C,,,,,,,,,,,0.0333,kilogram,wet body mass (mean),0.0333,kilogram,1,individual per arena (1),individual,0.4098360656,meter,0.0333,kilogram (wet body mass),body velocity,body movement,body movement,Fig 3,"Heckrotte C. 1967. Relations of body-temperature, size, and crawling speed of the common garter snake, Thamnophis s. sirtalis. Copeia 1967(4), 759-763.",http://dx.doi.org/10.2307/1441886,Biotraits,null@null.invalid,
MTD382,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,56.40324,centimeter / (1 individual * 1 second),,,,0.5640324,meter / (individual * second),,,,1,terrestrial,lab,2.44,metre,2.44,metre,,direct,,,,,,,,,,,not stated,,,,,not stated,,,missing,,,,0,,,,Homo sapiens,human,,,,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,sapiens,adult,37,celsius,inferred (endotherm),,,,,,,,,,,,,,,,,,,,,,80,kilogram,1,individual per arena (1),individual,0.4098360656,meter,80,kilogram (wet body mass),Thamnophis sirtalis,common garter snake,Metazoa,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,sirtalis,adult,31.2421,celsius,direct,,,,,,,27.5,25-30C,,,,,,,,,,,0.0333,kilogram,wet body mass (mean),0.0333,kilogram,1,individual per arena (1),individual,0.4098360656,meter,0.0333,kilogram (wet body mass),body velocity,body movement,body movement,Fig 3,"Heckrotte C. 1967. Relations of body-temperature, size, and crawling speed of the common garter snake, Thamnophis s. sirtalis. Copeia 1967(4), 759-763.",http://dx.doi.org/10.2307/1441886,Biotraits,null@null.invalid,
MTD383,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,18.25752,centimeter / (1 individual * 1 second),,,,0.1825752,meter / (individual * second),,,,1,terrestrial,lab,2.44,metre,2.44,metre,,direct,,,,,,,,,,,not stated,,,,,not stated,,,missing,,,,0,,,,Homo sapiens,human,,,,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,sapiens,adult,37,celsius,inferred (endotherm),,,,,,,,,,,,,,,,,,,,,,80,kilogram,1,individual per arena (1),individual,0.4098360656,meter,80,kilogram (wet body mass),Thamnophis sirtalis,common garter snake,Metazoa,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,sirtalis,adult,16.8393,celsius,direct,,,,,,,27.5,25-30C,,,,,,,,,,,0.0333,kilogram,wet body mass (mean),0.0333,kilogram,1,individual per arena (1),individual,0.4098360656,meter,0.0333,kilogram (wet body mass),body velocity,body movement,body movement,Fig 3,"Heckrotte C. 1967. Relations of body-temperature, size, and crawling speed of the common garter snake, Thamnophis s. sirtalis. Copeia 1967(4), 759-763.",http://dx.doi.org/10.2307/1441886,Biotraits,null@null.invalid,
MTD383,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,21.44573,centimeter / (1 individual * 1 second),,,,0.2144573,meter / (individual * second),,,,1,terrestrial,lab,2.44,metre,2.44,metre,,direct,,,,,,,,,,,not stated,,,,,not stated,,,missing,,,,0,,,,Homo sapiens,human,,,,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,sapiens,adult,37,celsius,inferred (endotherm),,,,,,,,,,,,,,,,,,,,,,80,kilogram,1,individual per arena (1),individual,0.4098360656,meter,80,kilogram (wet body mass),Thamnophis sirtalis,common garter snake,Metazoa,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,sirtalis,adult,19.6397,celsius,direct,,,,,,,27.5,25-30C,,,,,,,,,,,0.0333,kilogram,wet body mass (mean),0.0333,kilogram,1,individual per arena (1),individual,0.4098360656,meter,0.0333,kilogram (wet body mass),body velocity,body movement,body movement,Fig 3,"Heckrotte C. 1967. Relations of body-temperature, size, and crawling speed of the common garter snake, Thamnophis s. sirtalis. Copeia 1967(4), 759-763.",http://dx.doi.org/10.2307/1441886,Biotraits,null@null.invalid,
MTD383,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,26.29205,centimeter / (1 individual * 1 second),,,,0.2629205,meter / (individual * second),,,,1,terrestrial,lab,2.44,metre,2.44,metre,,direct,,,,,,,,,,,not stated,,,,,not stated,,,missing,,,,0,,,,Homo sapiens,human,,,,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,sapiens,adult,37,celsius,inferred (endotherm),,,,,,,,,,,,,,,,,,,,,,80,kilogram,1,individual per arena (1),individual,0.4098360656,meter,80,kilogram (wet body mass),Thamnophis sirtalis,common garter snake,Metazoa,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,sirtalis,adult,23.583,celsius,direct,,,,,,,27.5,25-30C,,,,,,,,,,,0.0333,kilogram,wet body mass (mean),0.0333,kilogram,1,individual per arena (1),individual,0.4098360656,meter,0.0333,kilogram (wet body mass),body velocity,body movement,body movement,Fig 3,"Heckrotte C. 1967. Relations of body-temperature, size, and crawling speed of the common garter snake, Thamnophis s. sirtalis. Copeia 1967(4), 759-763.",http://dx.doi.org/10.2307/1441886,Biotraits,null@null.invalid,
